,videoId,title,description,views,likes,tag,url,duration,publishedAt,comments,combo,vectors,comment_ratio,engagement_ratio,final_rating,subject,channel_title,thumbnail
313,WgIbvkyY4mI,KNOW the difference between Data Base // Data Warehouse // Data Lake (Easy Explanation👌),confusing actual data lakes lakes much land need data sure,504457,15468,chandoo chandoo.org Excel data warehouse database vs data warehouse data lake what is a data warehouse? what is a database what is a data lake data warehouse vs data lake data warehouse vs database what is a data warehouse data mart vs data warehouse vs data lake database vs data lake vs data warehouse compare data base with data warehouse When do you use a data warehouse? when do you use a data lake can I use data base as data warehouse?,https://www.youtube.com/watch?v=WgIbvkyY4mI,490,2021-10-26 12:45:01,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",warehouse use difference database data base,[[0. 0. 0. ... 0. 0. 0.]],4.43,1.67,4.46,dbms2,Chandoo,https://i.ytimg.com/vi/WgIbvkyY4mI/maxresdefault.jpg
314,gRE3E7VUzRU,Data Modeling Tutorial: Star Schema (aka Kimball Approach),less build end video create modeling star level join benefits last basic kimball data show overview one review discuss future common 56 data high future understanding topics fact table07,109394,2023,analytics data warehousing big data business intelligence star schema data warehouse power bi data modeling power bi star schema power bi data modeling fact table dimension data model data model data modelling training dimensional modeling ralph kimball methodology microsoft power bi star schema vs data vault data warehouse tutorial,https://www.youtube.com/watch?v=gRE3E7VUzRU,994,2023-01-11 17:53:58,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",analytics table big dimensional modeling intelligence warehouse basic model join common data power overview,[[0. 0. 0. ... 0. 0. 0.]],3.39,1.01,3.27,de3,Kahan Data Solutions,https://i.ytimg.com/vi/gRE3E7VUzRU/maxresdefault.jpg
315,C8_os0-ti48,"What is Snowflake ? snowflake - concept, architecture, user workflow explained (2022)",datawarehouse tiwari k welcome concept friends snowflake architecture funde channel make workflow,200420,3849,snowflake database snowflake architecture snowflake data warehouse snowflake tutorial data warehousing snowflake cloud what is snowflake what is snowflake database data engineering snowflake company data warehouse introduction to snowflake snowflake tutorial for beginners snowflake architecture interview questions snowflake architecture is shared disk or shared nothing snowflake architecture tutorial snowflake cloud interview questions,https://www.youtube.com/watch?v=C8_os0-ti48,741,2022-04-20 13:00:05,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",concept architecture warehouse engineering cloud database data disk user,[[0. 0. 0. ... 0. 0. 0.]],4.17,1.04,3.91,de3,IT k Funde,https://i.ytimg.com/vi/C8_os0-ti48/maxresdefault.jpg
316,VIJH7TZXkaA,Learn Snowflake in 10 Minutes| High Paying Skills | Step by Step Hands-On Guide,use data discountpurchase individual code engineering check 50 combo50 courses,226029,3428,darshil parmar darshil parmar data engineer project data engineering data engineer snowflake data engineering snowflake datab data warehouse snowflake database engineering snowflakedb learn snowflake learn data warehouse learn big data Learn Snowflake Database in 10 Minutes | Step by Step Hands-On Guide learn snowflake database step by step guide,https://www.youtube.com/watch?v=VIJH7TZXkaA,677,2024-02-04 13:00:23,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]",code big project use warehouse engineering database data,[[0. 0. 0. ... 0. 0. 0.]],2.86,0.83,2.75,dbms2,Darshil Parmar,https://i.ytimg.com/vi/VIJH7TZXkaA/maxresdefault.jpg
317,eciAN1wycGA,Snowflake Workloads Explained: Data Warehouse,effective access fast get reliable secure,32750,87,Snowflake Snowflake data warehouse Snowflake computing Snowflake company Snowflake database Snowflake cloud Snowflake IPO Data warehouse Business software Data warehousing Cloud storage cloud computing data warehouse explained,https://www.youtube.com/watch?v=eciAN1wycGA,182,2020-11-02 06:44:05,[0],fast software computing warehouse cloud access database data,[[0. 0. 0. ... 0. 0. 0.]],0.0,0.14,0.08,sepm5,Snowflake Inc.,https://i.ytimg.com/vi/eciAN1wycGA/maxresdefault.jpg
318,9PBvVeCQi0w,What is Snowflake? 8 Minute Demo,looking data snowflake demo cloud right place,305486,2244,,https://www.youtube.com/watch?v=9PBvVeCQi0w,501,2023-01-04 19:18:40,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",cloud 8 data,[[0. 0. 0. ... 0. 0. 0.]],3.2,0.4,2.79,sepm5,Snowflake Developers,https://i.ytimg.com/vi/9PBvVeCQi0w/maxresdefault.jpg
319,A3KDEo4F4-E,Snowflake In 5 Minutes | What Is Snowflake | What Is Data Warehouse - MindMajix,better help understanding video warehouse mindmajix snowflake,46323,456,Snowflake Snowflake Tutorial What Is Snowflake Snowflake Training Why Snowflake Data Warehouse Data Analytics MindMajix MindMajix Snowflake Snowflake Uses Benefits Of Snowflake Snowflake Cloud Data Snowflake Data Base snowflake data engineering Snowflake Tutorial For Beginners Snowflake Tutorial 2024 How Is Snowflake Used snowflake use case snowflake user guide,https://www.youtube.com/watch?v=A3KDEo4F4-E,302,2021-06-24 11:21:48,"[1, 1, 1, 1, 1]",analytics warehouse use engineering cloud data case user base,[[0. 0. 0. ... 0. 0. 0.]],5.0,0.54,4.32,de3,MindMajix,https://i.ytimg.com/vi/A3KDEo4F4-E/maxresdefault.jpg
320,tnotuNlv79o,Market Basket Analysis And Frequent Patterns Explained with Examples in Hindi,blogger engineer l shridhar podcaster educational mankar educator youtuber,190855,6012,5-minutes engineering engineering 5-minutes artificial intelligence database management system software modeling and designing Software engineering and project planning data mining and warehouse data analytics Mobile communication Mobile computing Computer networks high performance computing parallel computing Operating system Software programming SPOS web technology internet of things design and analysis of algorithm,https://www.youtube.com/watch?v=tnotuNlv79o,462,2018-10-19 04:59:39,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",communication software computer management analytics web algorithm intelligence computing networks operating system artificial modeling mining programming parallel database project data performance market planning warehouse basket analysis design engineering,[[0. 0. 0. ... 0. 0. 0.]],3.45,1.71,3.69,de4,5 Minutes Engineering,https://i.ytimg.com/vi/tnotuNlv79o/hqdefault.jpg
321,guVvtZ7ZClw,Apriori Algorithm Explained | Association Rule Mining | Finding Frequent Itemset | Edureka,sell video algorithm course analysis apriori use provides detailed comprehensive apriori learning market profits,436143,5264,yt:cc=on apriori algorithm apriori algorithm explained finding frequent itemset association rule mining apriori algorithm example apriori algo apriori algorithm python implementation apriori algorithm in python machine learning algorithms apriori algorithm in data mining apriori algorithm in data mining example data mining data mining tools data mining lecture association rules apriori data mining python machine learning machine learning edureka edureka,https://www.youtube.com/watch?v=guVvtZ7ZClw,1107,2019-06-19 13:58:27,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",python tools market algorithm mining use machine association analysis rule data learning algorithms rules,[[0. 0. 0. ... 0. 0. 0.]],4.68,0.66,4.12,de4,edureka!,https://i.ytimg.com/vi/guVvtZ7ZClw/maxresdefault.jpg
324,GMa69BgMWC4,L42: Association Rule Mining(ARM) | Apriori Algorithm | Example | Data Mining Lectures in Hindi,course warehouse data learn apriori mining full rule lecture example mining mining simple,316076,3045,dwdm ggsipu,https://www.youtube.com/watch?v=GMa69BgMWC4,681,2019-10-10 11:31:18,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",full algorithm mining warehouse association rule data simple,[[0. 0. 0. ... 0. 0. 0.]],1.59,0.52,1.55,de4,Easy Engineering Classes,https://i.ytimg.com/vi/GMa69BgMWC4/maxresdefault.jpg
326,1D2um4u-BeM,Market basket analysis | Support and Confidence,youtube learning welcome channel comes life theory dwivedi exploration mba karte sun basket media,66322,637,market basket analysis meaning of market basket analysis advantages of market basket analysis Marketing Analytics marketing analytics notes marketing analytics lectures marketing analytics dwivedi guidance aktu mba notes What is market basket analysis market basket analysis kya hai market basket analysis kyon use karte hain market basket analysis use' retail analytics master basket analysis retai,https://www.youtube.com/watch?v=1D2um4u-BeM,524,2017-02-02 06:29:29,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",analytics market theory use basket life support analysis learning master,[[0. 0. 0. ... 0. 0. 0.]],2.42,0.52,2.23,bdt1,Insights by Tina,https://i.ytimg.com/vi/1D2um4u-BeM/hqdefault.jpg
327,PDZLmoPeaFo,Association Rule Mining - Market basket Analysis | Data Science Lecture 5,basket analysis rule introduction discussed association market mining detail,92,3,,https://www.youtube.com/watch?v=PDZLmoPeaFo,756,2021-06-15 08:24:55,[],market mining basket association analysis rule data science,[[0. 0. 0. ... 0. 0. 0.]],0.0,1.77,0.95,de4,Dr. JK ACADEMY,https://i.ytimg.com/vi/PDZLmoPeaFo/maxresdefault.jpg
328,WCK09hVXI9M,Apriori Algorithm in Data Mining And Analytics Explained With Example in Hindi,blogger engineer l shridhar podcaster educational mankar educator youtuber,663045,14545,5-minutes engineering engineering 5-minutes artificial intelligence database management system software modeling and designing Software engineering and project planning data mining and warehouse data analytics Mobile communication Mobile computing Computer networks high performance computing parallel computing Operating system Software programming SPOS web technology internet of things design and analysis of algorithm,https://www.youtube.com/watch?v=WCK09hVXI9M,455,2018-09-11 11:36:06,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",communication software computer management analytics web algorithm intelligence computing networks operating system artificial mining modeling programming parallel database data project performance planning warehouse analysis design engineering,[[0. 0. 0. ... 0. 0. 0.]],3.03,1.19,3.07,sepm5,5 Minutes Engineering,https://i.ytimg.com/vi/WCK09hVXI9M/hqdefault.jpg
330,guVvtZ7ZClw,Apriori Algorithm Explained | Association Rule Mining | Finding Frequent Itemset | Edureka,sell video algorithm course analysis apriori use provides detailed comprehensive apriori learning market profits,436150,5264,yt:cc=on apriori algorithm apriori algorithm explained finding frequent itemset association rule mining apriori algorithm example apriori algo apriori algorithm python implementation apriori algorithm in python machine learning algorithms apriori algorithm in data mining apriori algorithm in data mining example data mining data mining tools data mining lecture association rules apriori data mining python machine learning machine learning edureka edureka,https://www.youtube.com/watch?v=guVvtZ7ZClw,1107,2019-06-19 13:58:27,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",python tools market algorithm mining use machine association analysis rule data learning algorithms rules,[[0. 0. 0. ... 0. 0. 0.]],4.68,0.66,4.12,de4,edureka!,https://i.ytimg.com/vi/guVvtZ7ZClw/maxresdefault.jpg
333,zi_ydmbWfAs,#2 Solved Example Apriori Algorithm to find Strong Association Rules Data Mining Machine Learning,mahesh algorithm example among association apriori huddarfor mining learning tags association rules find solved strong rules 2 data discover given apply,200622,2497,Solved Example Apriori Algorithm Solved Example to find Strong Associate Rules Apriori Algorithm to find Strong Associate Rules apriori algorithm example association rule mining apriori algorithm apriori algorithm in data mining association rules in data mining Frequent itemset in Apriori Frequent itemsets association rule mining example Mahesh Huddar Association rule mining solved example apriori solved example association rule mining problem association rules,https://www.youtube.com/watch?v=zi_ydmbWfAs,722,2022-01-31 13:00:24,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",algorithm mining problem machine association rule data learning rules,[[0. 0. 0. ... 0. 0. 0.]],5.0,0.68,4.38,de4,Mahesh Huddar,https://i.ytimg.com/vi/zi_ydmbWfAs/hqdefault.jpg
334,43CMKRHdH30,1. Association Rule Mining – Apriori Algorithm - Numerical Example Solved by Mahesh Huddar,1 minimum association rules find solved analytics data support numerical given apriori consider big mining video,354439,5270,Association rule mining example Association rule mining in excel Association rule mining python Association rule mining problem Association rule mining weka Association rule market basket analysis Association rule mining algorithm Association rule mining apriori algorithm Apriori Algorithm in data mining Apriori Algorithm example Apriori Algorithm solved example Mahehs Huddar VTUPulsel.com apriori algorithm example with solution apriori algorithm example data mining,https://www.youtube.com/watch?v=43CMKRHdH30,1028,2020-06-04 16:26:40,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]",analytics python 1 big market algorithm mining problem minimum association basket rule support analysis data rules,[[0. 0. 0. ... 0. 0. 0.]],3.56,0.81,3.3,de4,Mahesh Huddar,https://i.ytimg.com/vi/43CMKRHdH30/hqdefault.jpg
335,WGlMlS_Yydk,Apriori Algorithm (Associated Learning) - Fun and Easy Machine Learning,use machine apriori know learning algorithms video watch learn,227503,3551,apriori Associated Learning machine learning fun and easy artificial intelligence Apriori Algorithm How The Apriori Algorithm Works data mining data mining tutorial apriori machine learning deep learning machine learning course easy apriori apriori example tutorial example easy apriori example,https://www.youtube.com/watch?v=WGlMlS_Yydk,772,2017-10-31 22:17:26,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",artificial algorithm mining intelligence use machine data learning algorithms deep,[[0. 0. 0. ... 0. 0. 0.]],2.9,0.85,2.79,aies5,Augmented AI,https://i.ytimg.com/vi/WGlMlS_Yydk/maxresdefault.jpg
336,jVsDj2au5nA,Clustering & Classification📍| Difference | With Example | easy explanation | Hindi | TRICKS |,psu 5 aspirants free uploading land daily gate gate daily dream ..! concept 2025 video,5499,92,Unsupervised Training sample Categorical Similarities Data is not labelled Difference between Classification is different from clustering Algorithm Dsbda Data science Machine learning Data labelling Semester exam Endsem Insey Case Cr Be BTech Ms,https://www.youtube.com/watch?v=jVsDj2au5nA,203,2023-06-20 07:30:08,"[0, 0, 0, 0]",unsupervised concept algorithm difference machine clustering data learning case classification science,[[0. 0. 0. ... 0. 0. 0.]],0.0,0.91,0.48,de5,FRUSTRATED Engineer,https://i.ytimg.com/vi/jVsDj2au5nA/hqdefault.jpg
337,BgJewx3bC5g,#MachineLearning #clustering vs classification concept CLUSTERING vs CLASSIFICATION,machine video going understand concepts clustering use difference learning classification cases,7737,117,,https://www.youtube.com/watch?v=BgJewx3bC5g,644,2021-03-15 09:17:07,"[1, 1, 1, 1, 1]",concept use machine difference clustering classification learning cases,[[0. 0. 0. ... 0. 0. 0.]],5.0,0.82,4.46,de5,The Data Future Lab,https://i.ytimg.com/vi/BgJewx3bC5g/maxresdefault.jpg
338,P4qUbT8Ppt4,Clustering and type of clustering in machine learning | Lec-19 | Er Sahil ka Gyan,machinelearningek h learning steps notes getting banta toh ersahilkagyan dost like,262825,3473,Clustering in machine learning in hindi What is clustering in machine learning Types of clustering in machine learning Clustering Hierarchical clustering in machine learning er sahil ka Gyan machine learning playlist Machine learning in hindi,https://www.youtube.com/watch?v=P4qUbT8Ppt4,350,2021-06-08 04:35:19,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]",er types machine clustering learning type,[[0. 0. 0. ... 0. 0. 0.]],3.47,0.72,3.18,aies5,Er Sahil ka Gyan,https://i.ytimg.com/vi/P4qUbT8Ppt4/maxresdefault.jpg
340,BdVgeaYXgbg,What is Clustering in Big Data Analytics in Hindi,image processing big playlist :* digital details soft explained signal channel :* let computing notes playlist :* gears connect,57482,1132,what is clustering what is clustering in big data what is clustering in big data analytics what is clustering in big data in hindi what is clustering in big data analytics in hindi big data in hindi big data big data analytics big data analytics in hindi,https://www.youtube.com/watch?v=BdVgeaYXgbg,298,2021-07-11 14:30:01,"[0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",analytics big computing processing clustering data digital,[[0. 0. 0. ... 0. 0. 0.]],3.0,1.07,2.99,bdt1,Perfect Computer Engineer,https://i.ytimg.com/vi/BdVgeaYXgbg/maxresdefault.jpg
